5.3603	0.0000
4.5806	0.2634
3.7588	0.6904
3.8687	0.6202
4.8332	0.1722
5.2190	0.0496
4.3597	0.3527
4.6294	0.2471
4.9106	0.1447
4.9489	0.1350
4.6727	0.2343
1.8983	0.7840
5.0604	0.0975
4.3354	0.3629
2.0794	0.7225
4.0861	0.4909
1.8646	0.7900
4.3901	0.3369
1.7575	0.8537
0.6200	1.6131
4.5492	0.2768
4.2932	0.3824
1.9310	0.7730
0.9290	1.3235
4.8853	0.1581
5.1827	0.0648
3.7101	0.7208
3.7446	0.7024
0.8298	1.3871
0.3354	1.9746
4.8653	0.1656
1.7902	0.8511
0.7428	1.4637
0.6641	1.5493
4.1324	0.4854
1.0208	1.2917
4.7290	0.2128
1.0733	1.2640
2.0483	0.7295
0.4802	1.7178
5.1228	0.0917
1.3482	1.0430
3.7964	0.6641
1.5631	0.9190
4.4988	0.3078
1.9757	0.7672
1.7212	0.8571
0.4220	1.8291
0.3593	1.9090
0.4630	1.7411
4.9959	0.1216
5.2768	0.0349
4.4582	0.3097
3.8304	0.6439
0.2837	2.1728
2.0185	0.7299
4.0179	0.5282
1.0513	1.2856
4.2649	0.3951
3.7771	0.6793
0.5235	1.6848
3.9751	0.5621
5.1463	0.0766
4.4282	0.3166
0.2625	2.2728
1.5764	0.9085
0.8077	1.3952
4.3219	0.3759
0.3389	1.9471
1.5308	0.9312
1.8017	0.8382
4.6008	0.2575
4.2520	0.4117
3.9293	0.5888
0.1477	3.3257
0.1615	3.2174
0.7819	1.4294
1.4974	0.9502
0.3413	1.9413
1.4507	0.9855
1.3369	1.0679
1.3756	1.0103
4.0382	0.5149
0.1864	2.8682
1.6125	0.8988
4.1733	0.4440
1.1364	1.1837
1.2637	1.1038
0.4482	1.7550
4.1337	0.4777
1.8417	0.8275
1.4375	1.0064
4.6507	0.2418
4.7487	0.2001
0.3086	2.0920
1.1289	1.2082
4.6917	0.2203
1.2277	1.1182
1.9869	0.7406
0.4252	1.7934
1.1874	1.1207
4.5201	0.2812
0.7244	1.4849
4.2017	0.4358
3.9954	0.5333
3.8380	0.6381
0.2062	2.6145
0.1884	2.7767
0.1778	2.8715
4.7774	0.1960
5.3603	0.0000
0.3213	2.0075
5.2359	0.0457
3.8957	0.5990
0.1865	2.8095
0.5801	1.6436
5.0758	0.0968
0.2274	2.4237
0.1650	3.0936
0.2885	2.1154
0.6693	1.5200
0.6286	1.5944
1.8236	0.8281
0.4214	1.8353
0.5085	1.7038
0.4330	1.7871
0.3927	1.8436
0.1949	2.6982
0.7910	1.4218
5.0263	0.1094
3.8685	0.6206
4.8019	0.1886
3.9796	0.5519
1.2853	1.0832
0.2640	2.2415
0.1939	2.7536
0.2168	2.5350
0.1630	3.1987
0.6118	1.6284
1.1724	1.1516
0.1525	3.2590
5.3313	0.0138
1.4677	0.9662
0.9630	1.2918
0.4772	1.7318
0.7572	1.4401
0.8898	1.3266
0.3114	2.0259
1.0887	1.2183
0.1714	2.9521
0.2390	2.3663
1.8430	0.8054
0.1664	2.9930
1.6282	0.8696
0.3746	1.8935
4.5753	0.2742
1.1778	1.1220
4.1596	0.4510
0.2512	2.3041
0.5363	1.6654
0.2791	2.1944
0.2267	2.5203
0.1640	3.0992
0.8853	1.3391
0.2786	2.2275
0.8471	1.3686
0.1521	3.3068
0.2146	2.5506
0.2863	2.1409
1.6139	0.8968
0.7102	1.5037
0.2048	2.6813
0.6355	1.5538
0.3077	2.0977
0.2615	2.2803
