0.1656	0.1177	0.7142
0.2177	0.2161	0.2033
0.2290	0.1798	0.4166
0.2917	0.1264	0.4296
0.2146	0.2415	0.1982
0.2356	0.1853	0.4156
0.4932	0.1327	0.1622
0.2382	0.2564	0.1713
0.4371	0.2305	0.1803
0.7005	0.1286	0.1608
0.2560	0.2685	0.1531
0.4242	0.2364	0.1689
0.6916	0.1143	0.1589
0.2653	0.2792	0.1629
0.4255	0.2293	0.1697
