5.3603	0.0000
4.9533	0.1331
4.5764	0.2793
4.6835	0.2348
0.9985	1.1606
4.5279	0.3003
5.2709	0.0294
1.6221	0.8113
1.0466	1.1255
1.7538	0.7473
5.2332	0.0424
1.1127	1.1043
1.3467	0.9439
1.8906	0.7032
1.8120	0.7310
0.8745	1.2786
3.9991	0.5959
5.1813	0.0572
1.7112	0.7827
4.4827	0.3215
4.2472	0.4506
0.4021	1.9703
4.7568	0.2043
1.9135	0.6975
0.8604	1.2963
1.4260	0.9195
4.9834	0.1258
5.3603	0.0000
3.9815	0.6103
2.0048	0.6680
1.3888	0.9279
1.4623	0.8875
1.1517	1.0675
4.4640	0.3345
1.5459	0.8497
1.2792	0.9879
4.5041	0.3152
5.0183	0.1185
4.7343	0.2150
1.7353	0.7672
1.9882	0.6768
4.8101	0.1879
1.2570	1.0107
1.3342	0.9634
1.9355	0.6909
4.3369	0.4019
1.5795	0.8262
4.6519	0.2475
0.4457	1.8508
3.9564	0.6262
0.9151	1.2518
1.6528	0.7857
1.4346	0.8951
4.6007	0.2688
1.1154	1.0803
3.9403	0.6374
0.7421	1.3918
4.1951	0.4794
0.3131	2.1727
1.0952	1.1086
0.9526	1.1943
0.5356	1.6655
0.7757	1.3746
4.0223	0.5777
0.8325	1.3242
4.4162	0.3620
4.8344	0.1789
0.5752	1.6099
0.3034	2.2625
0.6095	1.5139
5.0846	0.0944
1.2488	1.0339
5.1543	0.0668
4.1095	0.5301
1.2697	0.9922
4.4386	0.3454
1.0161	1.1360
4.0508	0.5598
1.6025	0.8186
4.8599	0.1760
1.1637	1.0481
0.2803	2.3057
0.7934	1.3420
0.1914	2.8002
4.7960	0.1957
1.8525	0.7119
0.2788	2.3292
5.0547	0.1047
4.3580	0.3883
4.1266	0.5258
5.0309	0.1094
4.7674	0.2024
0.6824	1.4344
0.2834	2.2783
0.6605	1.4926
1.1935	1.0365
1.4743	0.8668
0.2311	2.5434
0.4370	1.8744
1.7754	0.7322
0.7231	1.3987
0.8152	1.3243
4.7241	0.2319
4.1450	0.5059
5.3044	0.0181
0.2563	2.4128
4.2924	0.4229
4.9207	0.1469
0.2222	2.5861
0.2465	2.4246
4.3178	0.4117
0.5522	1.6582
0.5791	1.5754
5.2041	0.0528
1.0692	1.1111
0.4023	1.9437
0.4262	1.8819
4.0784	0.5524
4.6762	0.2380
0.4516	1.8278
1.6474	0.7981
0.8397	1.3059
0.2360	2.5162
0.2592	2.3900
0.6544	1.5138
0.6744	1.4459
4.1737	0.4903
0.5209	1.6743
0.6670	1.4613
0.2038	2.6558
4.8887	0.1562
0.5024	1.7104
0.4651	1.7910
1.2951	0.9669
5.2425	0.0390
0.4242	1.9013
5.1071	0.0816
0.1659	3.4282
0.9909	1.1666
4.1523	0.5039
0.3045	2.2325
0.3146	2.1632
0.3781	2.0019
4.0874	0.5407
4.2117	0.4663
0.9778	1.1869
0.2040	2.6179
4.6217	0.2599
1.2384	1.0350
0.2257	2.5656
0.3414	2.0617
0.2391	2.4517
0.4725	1.7341
2.0403	0.6483
0.6617	1.4861
4.2695	0.4351
0.3784	1.9765
0.1868	2.8011
1.5352	0.8583
0.7221	1.4300
1.8457	0.7153
0.3622	2.0474
0.1680	2.9241
0.3749	2.0216
0.5664	1.6132
0.4098	1.9179
0.2684	2.3523
0.9184	1.2164
0.2653	2.3774
4.3848	0.3787
4.8785	0.1615
0.9031	1.2603
0.3359	2.1242
0.1537	3.5532
0.1547	3.5376
