0.1707	0.1518	0.6594
0.2304	0.1905	0.1894
0.2259	0.1689	0.3108
0.2247	0.1683	0.3638
0.2434	0.2088	0.1901
0.2441	0.1710	0.3115
0.4954	0.1863	0.2270
0.2488	0.2112	0.1847
0.2547	0.1904	0.1702
0.5679	0.1960	0.1787
0.2904	0.2114	0.1832
0.2400	0.1891	0.1671
0.5965	0.1979	0.1627
0.2930	0.2128	0.1828
0.2468	0.1939	0.1679
