0.1914	0.1295	0.6600
0.2324	0.1936	0.1789
0.2109	0.1711	0.3344
0.2836	0.1368	0.2480
0.2312	0.2102	0.1847
0.2380	0.1738	0.3424
0.4436	0.1821	0.2023
0.2433	0.2325	0.1837
0.2498	0.1781	0.2009
0.5991	0.1811	0.1860
0.2512	0.2533	0.1808
0.2461	0.1787	0.2035
0.6373	0.1736	0.1754
0.2458	0.2585	0.1797
0.2317	0.1814	0.2108
