0.1700	0.1142	0.7132
0.1878	0.2817	0.2906
0.2351	0.1853	0.4677
0.2810	0.1734	0.3024
0.2008	0.2812	0.2689
0.2412	0.1752	0.4737
0.5890	0.1883	0.1482
0.2326	0.2697	0.1775
0.3533	0.1730	0.1569
0.6461	0.1858	0.1413
0.3137	0.2459	0.1847
0.3266	0.1495	0.1412
0.6631	0.1820	0.1422
0.3133	0.2266	0.2016
0.2595	0.1477	0.1419
