5.3603	0.0000
3.6572	0.6696
3.7325	0.6152
5.1170	0.0806
3.9187	0.5093
4.6258	0.2405
3.7057	0.6289
0.5525	1.7573
4.1532	0.4195
3.9525	0.5008
3.8670	0.5337
1.3248	1.0890
4.8755	0.1524
5.2948	0.0295
4.9177	0.1474
5.0857	0.0873
1.1980	1.1655
4.5745	0.2684
4.5335	0.2692
4.4373	0.3061
4.2949	0.3556
0.4578	1.8977
4.4599	0.2944
4.2417	0.3777
4.1809	0.4021
1.1003	1.2318
4.4074	0.3162
0.2119	2.5598
0.1564	2.8290
4.7575	0.1923
3.9028	0.5198
4.6630	0.2267
0.6343	1.6449
3.9954	0.4830
0.4959	1.8264
4.7284	0.2022
1.9713	0.6991
3.8269	0.5587
4.0675	0.4484
0.7314	1.5095
0.1105	3.2275
0.7710	1.4811
1.2575	1.1262
2.0922	0.6743
1.5394	0.9090
2.0189	0.6870
1.1201	1.1948
1.2961	1.1004
1.2681	1.1091
4.6784	0.2153
4.5208	0.2753
1.7749	0.8155
4.7220	0.2110
0.9410	1.3315
0.8433	1.4194
2.0158	0.6874
0.4036	1.9843
0.8961	1.3854
1.9606	0.7199
0.4641	1.8686
0.2610	2.3415
4.8263	0.1684
1.7010	0.8383
5.3258	0.0146
2.0741	0.6824
0.1625	2.7856
0.0898	3.5172
0.6789	1.5736
0.9196	1.3662
1.7323	0.8274
1.4631	1.0002
1.4336	1.0125
3.7669	0.6072
5.0527	0.0953
0.2603	2.3799
0.8058	1.4401
5.2363	0.0392
5.1686	0.0630
0.3173	2.1830
4.8077	0.1792
4.0216	0.4679
3.7051	0.6543
0.6836	1.5386
5.2234	0.0505
1.1744	1.1799
1.0577	1.2770
1.9271	0.7334
1.1996	1.1313
1.4002	1.0252
0.0883	3.5778
0.2291	2.4619
4.5821	0.2487
4.1126	0.4387
0.0948	3.3774
0.0967	3.3260
0.1122	3.1328
1.5221	0.9400
1.3491	1.0819
0.2816	2.2888
0.1132	3.1250
0.1741	2.6963
1.4908	0.9667
4.3888	0.3221
4.2513	0.3734
0.2457	2.4283
4.1194	0.4243
0.0840	3.6834
0.2499	2.3932
0.3646	2.0693
0.3050	2.2057
0.1254	2.9937
4.2935	0.3594
0.6532	1.5983
1.8001	0.7892
4.9674	0.1228
1.8987	0.7565
1.8844	0.7634
1.0595	1.2398
0.3624	2.0981
5.0154	0.1099
0.3711	2.0366
0.0914	3.4519
0.0846	3.6285
0.2980	2.2530
0.1412	2.9114
0.1096	3.2746
0.2411	2.4543
0.1896	2.6273
3.7973	0.5921
0.9909	1.2886
0.6120	1.6580
0.3304	2.1249
0.1836	2.6626
0.5424	1.7900
1.5106	0.9403
4.3350	0.3418
0.2215	2.5176
0.7944	1.4645
0.1977	2.5936
4.2031	0.3888
0.5608	1.7219
0.4240	1.9547
3.8606	0.5506
1.6512	0.8644
0.6565	1.5871
0.1691	2.7221
0.1168	3.0805
0.1586	2.7936
0.0886	3.5211
1.4888	0.9801
0.2620	2.3250
0.5515	1.7618
5.0413	0.1023
0.3442	2.1062
1.3699	1.0494
0.2908	2.2596
0.1313	2.9635
0.3908	1.9923
1.8614	0.7744
0.5823	1.7151
1.5936	0.8787
3.6873	0.6597
4.9362	0.1331
5.3603	0.0000
0.0865	3.6163
0.1463	2.8576
5.3602	0.0002
1.5644	0.9015
1.1083	1.2129
0.8549	1.3949
0.4283	1.9064
0.0865	3.5800
0.0945	3.3779
0.1350	2.9213
0.1683	2.7533
