0.1597	0.1308	0.6791
0.2291	0.1742	0.2762
0.1906	0.1737	0.4760
0.2589	0.1660	0.3352
0.2535	0.1798	0.2690
0.2090	0.1614	0.4820
0.5484	0.2328	0.1603
0.3039	0.1875	0.2555
0.3703	0.1680	0.2064
0.5752	0.2322	0.1408
0.3438	0.1888	0.2054
0.3704	0.1671	0.1956
0.5904	0.2276	0.1379
0.3425	0.1979	0.1929
0.3575	0.1775	0.1869
