5.3603	0.0000
4.8492	0.1682
4.0238	0.5619
4.1296	0.4948
4.9704	0.1344
4.9369	0.1374
4.0497	0.5459
4.6223	0.2494
4.1939	0.4555
4.2378	0.4316
4.3804	0.3555
1.0473	1.0791
4.3601	0.3672
2.0485	0.7117
2.2057	0.6434
0.2005	2.4175
5.3169	0.0170
2.2400	0.6121
2.0902	0.6816
5.2927	0.0224
4.2731	0.4158
1.3846	0.9037
1.2867	0.9729
0.6589	1.4446
4.6650	0.2447
1.9278	0.7554
2.4999	0.5658
4.8968	0.1520
0.2619	2.1773
0.7705	1.3226
1.8528	0.7942
2.1337	0.6651
1.4681	0.8435
1.3021	0.9547
1.2314	0.9785
1.5618	0.8190
0.7458	1.3554
0.9797	1.1212
0.6122	1.4521
1.8785	0.7746
0.4409	1.7191
4.6019	0.2564
0.0824	3.1525
0.5460	1.5258
0.1094	2.8991
0.4638	1.6789
0.8673	1.1959
0.0716	3.2655
4.4780	0.3138
0.2210	2.3336
1.3373	0.9465
0.2476	2.2102
0.2409	2.2366
5.2627	0.0371
5.0330	0.1127
0.6932	1.3981
0.4215	1.7485
0.6952	1.3906
0.1321	2.8077
0.4650	1.6424
1.5237	0.8237
0.0966	3.0154
4.8070	0.1839
4.1155	0.5031
4.0874	0.5198
1.6594	0.7987
1.0902	1.0556
0.6790	1.4244
0.3766	1.8283
0.1067	2.9481
0.3622	1.8595
0.7524	1.3433
5.1647	0.0678
5.3450	0.0076
1.3787	0.9381
0.1222	2.8370
0.2323	2.2665
1.1605	0.9940
4.5740	0.2652
0.2889	2.0592
1.0553	1.0567
0.0775	3.2099
0.3318	1.9252
2.0017	0.7226
0.0670	3.3561
2.1542	0.6536
0.0313	4.4410
0.0686	3.2932
0.7893	1.3025
0.1128	2.8714
1.6594	0.7987
0.1665	2.5578
0.5182	1.5427
0.1869	2.4683
0.7243	1.3692
0.7956	1.2602
4.5400	0.2878
0.1812	2.4975
0.8487	1.2160
2.3456	0.5749
4.7497	0.2028
0.2049	2.3834
4.3047	0.3965
0.0398	3.8637
0.0327	4.1809
0.2671	2.1100
0.0320	4.3264
5.1204	0.0891
0.0470	3.6662
0.1964	2.4467
5.0592	0.1002
0.4962	1.5703
0.0337	4.0622
0.1393	2.7151
0.0964	3.0379
0.1753	2.5148
0.0524	3.5758
0.0384	3.9816
0.0536	3.5303
0.0409	3.8063
0.5969	1.4685
4.0874	0.5198
0.3931	1.7900
4.2131	0.4469
0.3032	2.0112
0.1069	2.9455
0.0555	3.5108
5.0045	0.1217
2.2806	0.5933
1.4491	0.8569
0.0991	2.9925
0.0895	3.0957
4.4143	0.3424
4.7164	0.2130
4.5667	0.2743
0.0600	3.4578
4.1745	0.4696
4.7748	0.1951
0.0841	3.1178
4.3460	0.3738
5.2077	0.0508
0.2855	2.0903
0.3196	1.9596
1.9506	0.7435
0.1636	2.6022
5.3603	0.0000
0.9210	1.1508
0.0479	3.6086
4.9316	0.1480
0.0283	4.5497
0.0628	3.3991
0.0369	3.9982
4.8470	0.1720
0.4927	1.6230
0.9908	1.1057
4.1592	0.4785
0.0322	4.2311
0.0427	3.6742
0.0672	3.3248
0.1510	2.6637
0.4193	1.7516
0.5651	1.4950
0.0364	4.0322
4.2779	0.4100
0.1326	2.7540
4.3316	0.3953
0.8673	1.1959
5.2504	0.0485
4.4460	0.3265
0.1555	2.6278
1.9221	0.7681
0.3517	1.8870
0.2920	2.0288
2.0641	0.6870
0.8332	1.2415
