0.1658	0.1354	0.6705
0.1910	0.2184	0.2449
0.3047	0.1637	0.4161
0.2317	0.1881	0.3397
0.1905	0.2119	0.2397
0.3022	0.1655	0.4333
0.5160	0.2117	0.1407
0.2459	0.2176	0.2265
0.4065	0.1897	0.2146
0.6353	0.1979	0.1230
0.2789	0.2274	0.2176
0.4032	0.1772	0.2196
0.6738	0.1578	0.1361
0.2836	0.2355	0.2128
0.4056	0.1676	0.2120
