5.3603	0.0000
3.3384	0.7525
3.3686	0.7467
3.5823	0.6264
4.0719	0.4274
1.3592	0.9719
1.8571	0.7614
5.2936	0.0234
4.7302	0.1929
4.4874	0.2811
1.5437	0.8489
5.3347	0.0153
0.7719	1.3247
0.8884	1.2054
1.6738	0.8044
0.5704	1.5592
4.4512	0.2936
0.6520	1.4702
4.5235	0.2764
4.9612	0.1207
3.8869	0.5031
1.1624	1.0249
5.2155	0.0468
0.7214	1.3988
4.2954	0.3432
4.1754	0.3889
4.6429	0.2373
4.9333	0.1324
4.3486	0.3213
0.8112	1.2600
1.5089	0.8552
1.3849	0.9324
4.6016	0.2376
3.5130	0.6630
1.1003	1.0284
4.7872	0.1778
0.6643	1.4521
0.7770	1.2862
1.0544	1.0976
0.3594	2.0107
1.6131	0.8164
5.0282	0.1092
0.5144	1.6657
1.2549	0.9725
0.3923	1.9409
3.9622	0.4691
0.6154	1.4868
0.5275	1.6249
1.4203	0.9019
0.3239	2.1447
1.8605	0.7575
4.6716	0.2212
3.6757	0.5991
3.7771	0.5355
4.3808	0.3113
0.7462	1.3505
4.4096	0.2978
0.5859	1.5304
0.9511	1.1599
0.8529	1.2178
4.0298	0.4408
1.7474	0.7735
1.3849	0.9324
0.9790	1.1207
3.7097	0.5779
0.1519	2.9632
0.5058	1.6879
4.5622	0.2497
3.7412	0.5585
4.0048	0.4544
4.7621	0.1784
0.9287	1.1759
0.1290	3.1755
5.2535	0.0403
1.4361	0.8978
0.2215	2.5821
1.7726	0.7645
0.6765	1.4262
0.3975	1.9007
0.5859	1.5304
0.4532	1.7838
0.2733	2.3250
5.3603	0.0000
0.1237	3.2061
0.3676	1.9959
4.5374	0.2644
1.5784	0.8352
0.1436	3.0288
3.4707	0.6753
0.2746	2.2943
4.2023	0.3706
0.7962	1.2834
4.8225	0.1651
4.2408	0.3572
1.1919	0.9847
0.4690	1.7637
3.4318	0.7099
0.4917	1.7191
3.8313	0.5219
4.9847	0.1195
0.5348	1.6113
5.0845	0.0864
0.2087	2.6510
5.1293	0.0761
0.1659	2.8514
3.5272	0.6560
1.7232	0.7745
0.9066	1.1842
0.0559	4.1861
0.0942	3.3925
1.0789	1.0629
4.6969	0.2059
0.1002	3.3550
0.2653	2.3394
0.0804	3.8204
1.4723	0.8731
3.6279	0.6206
0.2987	2.2028
0.1351	3.1309
0.0719	3.8702
0.3442	2.0593
0.7305	1.3651
1.4694	0.8870
0.4200	1.8424
0.4889	1.7548
0.1821	2.7736
0.0719	3.8702
0.4348	1.8190
0.0642	4.1568
0.1534	2.9236
0.2901	2.2681
3.4567	0.6867
1.6787	0.7910
0.2391	2.4877
1.0112	1.1161
0.1564	2.9088
0.3397	2.1150
0.0646	4.1236
3.9225	0.4877
0.0657	3.9625
0.2939	2.2224
4.1750	0.3987
0.5446	1.5833
3.3895	0.7141
0.2638	2.3738
4.9011	0.1466
0.1483	2.9933
5.1608	0.0634
0.1794	2.7864
0.0901	3.4556
5.1009	0.0798
0.0881	3.5932
4.3347	0.3348
3.5606	0.6519
4.8909	0.1572
0.4147	1.8802
0.2107	2.6136
0.8112	1.2600
0.0543	4.2237
0.1877	2.7238
4.0955	0.4091
0.5412	1.5918
0.0655	4.0525
4.3763	0.3191
0.2504	2.3884
0.4439	1.7871
0.1122	3.2214
3.9843	0.4677
3.8509	0.5054
0.2038	2.6825
5.3515	0.0056
0.2293	2.5087
0.5699	1.5753
0.0808	3.6412
0.1356	3.0652
