0.1975	0.1374	0.6561
0.1905	0.2000	0.2594
0.2284	0.2109	0.4096
0.3215	0.1850	0.2958
0.2067	0.1950	0.2568
0.2321	0.2056	0.4111
0.5311	0.1973	0.1841
0.2690	0.1947	0.2497
0.2858	0.2345	0.2277
0.5710	0.1961	0.1807
0.2953	0.1913	0.2443
0.2851	0.2401	0.2229
0.5898	0.1977	0.1823
0.2980	0.1888	0.2401
0.2792	0.2402	0.2270
